U.S. Custom Ports,Address,bing_type,bing_confidence,bing_latitude,bing_longitude,Coast,Year,Value
"Oakland, CA","530 Water Street, Oakland, CA",Address,High,37.79546454548836,-122.2788304835558,P,2014,1.444879601E7
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,1997,38.33
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,1998,163.39
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,1999,143.71
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,2000,46.44
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,2001,0.0
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,2002,0.0
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,2003,174.2
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,2004,0.0
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,2005,83099.21
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,2006,270303.1000000009
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,2007,259098.88
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,2008,240319.24000000002
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,2009,208571.25
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,2010,205772.23999999996
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,2011,221678.94
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,2012,227634.91999999998
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,2013,278075.93
"Panama City, FL","1 Seaport Drive, Panama City, Florida",PopulatedPlace,Medium,30.159870147705078,-85.66033172607422,G,2014,207914.68
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,1997,0.0
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,1998,119.08
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,1999,0.0
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,2000,0.0
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,2001,351.08
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,2002,9.32
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,2003,12.0
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,2004,0.0
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,2005,177.58
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,2006,43.29
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,2007,5442.06
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,2008,1711.04
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,2009,0.0
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,2010,0.0
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,2011,575.5
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,2012,2567.5899999999997
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,2013,204.97
"Pensacola, FL","700 Barracks Street, Pensacola, FL",Address,High,30.403236389160156,-87.20989227294922,G,2014,364.79
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,1997,18395.9
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,1998,15166.28
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,1999,1125.95
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,2000,1272.27
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,2001,1355.98
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,2002,1104.9
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,2003,734.64
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,2004,886.53
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,2005,1189.02
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,2006,4239.75
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,2007,2646.07
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,2008,3030.04
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,2009,1662.71
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,2010,4551.1
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,2011,8171.209999999999
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,2012,5704.69
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,2013,395437.61
"Pensauken, NJ","1 Betsy Ross Bridge Plaza, Pennsauken, NJ",RoadBlock,Medium,39.97697830200195,-75.0487289428711,A,2014,335597.16
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,1997,1025056.82
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,1998,1325538.52
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,1999,1070934.47
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,2000,981106.37
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,2001,1022038.63
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,2002,1181151.16
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,2003,1306142.56
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,2004,1620060.52
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,2005,1935487.8
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,2006,2147806.38
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,2007,2219164.5799999996
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,2008,2267899.689999999
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,2009,2024516.9199999995
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,2010,2046387.0600000015
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,2011,2253745.2499999986
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,2012,2562574.34
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,2013,3001081.06
"Philadelphia, PA","3460 N. Delaware Avenue, Philadelphia, PA",Address,High,39.98009294271469,-75.09011909365654,A,2014,3176713.85
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,1997,315927.87
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,1998,327291.4
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,1999,411194.49
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,2000,417763.48
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,2001,383407.32
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,2002,275445.79
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,2003,68393.2
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,2004,18225.82
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,2005,1598.67
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,2006,647.39
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,2007,4557.389999999999
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,2008,196.32
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,2009,194.39
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,2010,54.14
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,2011,22.91
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,2012,499.74
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,2013,347.63
"Ponce, PR","63 Calle Bonaire, Ponce, PR",Address,High,17.979809939861298,-66.62039034068584,PR,2014,1.0
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,1997,0.0
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,1998,0.0
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,1999,0.0
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,2000,0.0
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,2001,928.13
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,2002,0.0
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,2003,0.0
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,2004,14.06
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,2005,0.0
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,2006,17.0
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,2007,121.18
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,2008,0.0
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,2009,229.39
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,2010,40.92
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,2011,393.92
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,2012,18.73
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,2013,1577.98
"Port Angeles, WA","208 N. Laurel Street, Port Angeles, WA",Address,High,48.12006488442421,-123.43262627720833,P,2014,2211.29
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,1997,44.26
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,1998,6.89
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,1999,129.77
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,2000,49.94
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,2001,45.29
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,2002,2405.76
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,2003,28.04
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,2004,72645.63
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,2005,279.74
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,2006,446.64
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,2007,185.12
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,2008,201.94
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,2009,3472.2999999999997
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,2010,436269.56
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,2011,73469.06
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,2012,220346.53000000003
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,2013,935.53
"Port Arthur, TX","3825 Gulfway Drive, Port Arthur,TX",Address,High,29.909425735473633,-93.91962432861328,G,2014,1240.41
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,1997,303.87
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,1998,412.76
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,1999,5085.29
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,2000,3486.74
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,2001,1031.21
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,2002,435.79
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,2003,105.27
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,2004,7537.67
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,2005,10043.04
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,2006,815.65
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,2007,1099.54
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,2008,1161.97
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,2009,541.45
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,2010,459.43
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,2011,2003.6299999999999
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,2012,5630.2
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,2013,1362.78
"Port Canaveral, FL","1492 Charles M. Rowland, Port Canaveral, FL",Address,High,28.416965156793594,-80.63051752746105,A,2014,397.33
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,1997,3668336.12
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,1998,3678622.72
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,1999,3570650.75
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,2000,3229443.27
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,2001,3064624.85
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,2002,2781895.839999994
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,2003,3104576.8599999943
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,2004,3682901.6
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,2005,4478945.11
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,2006,4940173.4
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,2007,5300873.150000001
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,2008,5238984.629999996
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,2009,4284323.85
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,2010,4662211.019999995
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,2011,5011122.549999999
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,2012,5234042.240000001
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,2013,5792278.73
"Port Everglades, FL","1850 Eller Drive, Fort Lauderdale, FL",Address,High,26.081613540649414,-80.1210708618164,A,2014,6279520.72
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,1997,35863.97
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,1998,50385.54
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,1999,82732.78
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,2000,86975.5
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,2001,79433.55
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,2002,76078.71
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,2003,97526.86
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,2004,105211.14
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,2005,156801.16
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,2006,157774.41
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,2007,149194.98
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,2008,173714.59999999998
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,2009,168648.93
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,2010,214020.93999999997
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,2011,195200.06999999998
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,2012,482670.92
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,2013,491744.75
"Port Hueneme, CA","720 W.Hueneme Road. Oxnard, CA 93033",Address,Medium,34.14739944040775,-119.1847488284111,P,2014,499057.4
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,1997,0.0
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,1998,0.0
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,1999,0.0
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,2000,0.0
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,2001,0.0
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,2002,0.0
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,2003,4712.1
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,2004,52431.66
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,2005,35028.32
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,2006,46432.96
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,2007,36582.93
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,2008,49898.42
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,2009,148307.44
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,2010,134218.56
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,2011,85045.84
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,2012,103339.04000000001
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,2013,96369.83
"Port Manatee, FL","13604 Reeder Road, Palmetto, FL",Address,High,27.636310905218124,-82.54807904362679,G,2014,107841.25
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,1997,0.0
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,1998,0.0
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,1999,0.0
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,2000,0.0
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,2001,0.0
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,2002,0.0
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,2003,0.0
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,2004,18.24
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,2005,0.0
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,2006,172.52
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,2007,0.0
"Port Townsend, WA","1044 Water Street, Port Townsend, WA",Address,High,48.11382204294205,-122.75804199278355,P,2008,2.3
